,info
method=[informed_check]_edge=[0-1]_changed=[Room1],0.0
method=[infimum_prep]_edge=[0-3]_changed=[Room1],0.875
method=[informed_check]_edge=[0-3]_changed=[Room1],0.875
method=[informed_check]_edge=[1-2]_changed=[Room1],0.0
method=[infimum_prep]_edge=[2-5]_changed=[Room1],0.78125
method=[informed_check]_edge=[2-5]_changed=[Room1],0.78125
method=[infimum_prep]_edge=[3-4]_changed=[Room1],0.875
method=[informed_check]_edge=[3-4]_changed=[Room1],0.875
method=[infimum_prep]_edge=[4-5]_changed=[Room1],0.875
method=[informed_check]_edge=[4-5]_changed=[Room1],0.875
method=[infimum_prep]_edge=[4-7]_changed=[Room1],0.78125
method=[informed_check]_edge=[4-7]_changed=[Room1],0.78125
method=[infimum_prep]_edge=[5-8]_changed=[Room1],0.65625
method=[informed_check]_edge=[5-8]_changed=[Room1],0.65625
method=[infimum_prep]_edge=[7-8]_changed=[Room1],0.78125
method=[informed_check]_edge=[7-8]_changed=[Room1],0.78125
method=[informed_check]_edge=[global]_changed=[Room1],0.4673
method=[infimum_prep]_edge=[0-1]_changed=[Room2],0.463689
method=[informed_check]_edge=[0-1]_changed=[Room2],0.463689
method=[infimum_prep]_edge=[0-3]_changed=[Room2],0.875
method=[informed_check]_edge=[0-3]_changed=[Room2],0.875
method=[informed_check]_edge=[1-2]_changed=[Room2],0.0
method=[informed_check]_edge=[2-5]_changed=[Room2],0.0
method=[infimum_prep]_edge=[3-4]_changed=[Room2],0.875
method=[informed_check]_edge=[3-4]_changed=[Room2],0.875
method=[infimum_prep]_edge=[4-5]_changed=[Room2],0.713528
method=[informed_check]_edge=[4-5]_changed=[Room2],0.713528
method=[infimum_prep]_edge=[4-7]_changed=[Room2],0.78125
method=[informed_check]_edge=[4-7]_changed=[Room2],0.78125
method=[infimum_prep]_edge=[5-8]_changed=[Room2],0.44133
method=[informed_check]_edge=[5-8]_changed=[Room2],0.44133
method=[infimum_prep]_edge=[7-8]_changed=[Room2],0.78125
method=[informed_check]_edge=[7-8]_changed=[Room2],0.78125
method=[informed_check]_edge=[global]_changed=[Room2],0.4673
method=[infimum_prep]_edge=[0-1]_changed=[Room3],0.90625
method=[informed_check]_edge=[0-1]_changed=[Room3],0.90625
method=[informed_check]_edge=[0-3]_changed=[Room3],0.0
method=[infimum_prep]_edge=[1-2]_changed=[Room3],0.875
method=[informed_check]_edge=[1-2]_changed=[Room3],0.875
method=[infimum_prep]_edge=[2-5]_changed=[Room3],0.78125
method=[informed_check]_edge=[2-5]_changed=[Room3],0.78125
method=[informed_check]_edge=[3-4]_changed=[Room3],0.0
method=[infimum_prep]_edge=[4-5]_changed=[Room3],0.644648
method=[informed_check]_edge=[4-5]_changed=[Room3],0.644648
method=[infimum_prep]_edge=[4-7]_changed=[Room3],0.78125
method=[informed_check]_edge=[4-7]_changed=[Room3],0.78125
method=[infimum_prep]_edge=[5-8]_changed=[Room3],0.65625
method=[informed_check]_edge=[5-8]_changed=[Room3],0.65625
method=[infimum_prep]_edge=[7-8]_changed=[Room3],0.78125
method=[informed_check]_edge=[7-8]_changed=[Room3],0.78125
method=[informed_check]_edge=[global]_changed=[Room3],0.406551
method=[infimum_prep]_edge=[0-1]_changed=[Room4],0.90625
method=[informed_check]_edge=[0-1]_changed=[Room4],0.90625
method=[infimum_prep]_edge=[0-3]_changed=[Room4],0.875
method=[informed_check]_edge=[0-3]_changed=[Room4],0.875
method=[infimum_prep]_edge=[1-2]_changed=[Room4],0.875
method=[informed_check]_edge=[1-2]_changed=[Room4],0.875
method=[infimum_prep]_edge=[2-5]_changed=[Room4],0.78125
method=[informed_check]_edge=[2-5]_changed=[Room4],0.78125
method=[informed_check]_edge=[3-4]_changed=[Room4],0.0
method=[informed_check]_edge=[4-5]_changed=[Room4],0.0
method=[informed_check]_edge=[4-7]_changed=[Room4],0.0
method=[infimum_prep]_edge=[5-8]_changed=[Room4],0.65625
method=[informed_check]_edge=[5-8]_changed=[Room4],0.65625
method=[infimum_prep]_edge=[7-8]_changed=[Room4],0.78125
method=[informed_check]_edge=[7-8]_changed=[Room4],0.78125
method=[informed_check]_edge=[global]_changed=[Room4],0.406551
method=[infimum_prep]_edge=[0-1]_changed=[Room5],0.90625
method=[informed_check]_edge=[0-1]_changed=[Room5],0.90625
method=[infimum_prep]_edge=[0-3]_changed=[Room5],0.875
method=[informed_check]_edge=[0-3]_changed=[Room5],0.875
method=[infimum_prep]_edge=[1-2]_changed=[Room5],0.875
method=[informed_check]_edge=[1-2]_changed=[Room5],0.875
method=[informed_check]_edge=[2-5]_changed=[Room5],0.0
method=[infimum_prep]_edge=[3-4]_changed=[Room5],0.521455
method=[informed_check]_edge=[3-4]_changed=[Room5],0.521455
method=[informed_check]_edge=[4-5]_changed=[Room5],0.0
method=[infimum_prep]_edge=[4-7]_changed=[Room5],0.78125
method=[informed_check]_edge=[4-7]_changed=[Room5],0.78125
method=[informed_check]_edge=[5-8]_changed=[Room5],0.0
method=[infimum_prep]_edge=[7-8]_changed=[Room5],0.572341
method=[informed_check]_edge=[7-8]_changed=[Room5],0.572341
method=[informed_check]_edge=[global]_changed=[Room5],0.204019
method=[infimum_prep]_edge=[0-1]_changed=[Room6],0.90625
method=[informed_check]_edge=[0-1]_changed=[Room6],0.90625
method=[infimum_prep]_edge=[0-3]_changed=[Room6],0.875
method=[informed_check]_edge=[0-3]_changed=[Room6],0.875
method=[infimum_prep]_edge=[1-2]_changed=[Room6],0.875
method=[informed_check]_edge=[1-2]_changed=[Room6],0.875
method=[infimum_prep]_edge=[2-5]_changed=[Room6],0.78125
method=[informed_check]_edge=[2-5]_changed=[Room6],0.78125
method=[infimum_prep]_edge=[3-4]_changed=[Room6],0.875
method=[informed_check]_edge=[3-4]_changed=[Room6],0.875
method=[infimum_prep]_edge=[4-5]_changed=[Room6],0.875
